127.0.0.1 - - [10/Aug/2025:20:11:46 +0000] "GET /health HTTP/1.1" 502 150 "-" "curl/8.14.1" "-" rt=3.078 uct="-" uht="-" urt="3.077"
127.0.0.1 - - [11/Aug/2025:03:00:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:01:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:01:42 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:02:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:02:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:03:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:03:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:04:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:04:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:05:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:05:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:06:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:06:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.006 uct="0.000" uht="0.006" urt="0.006"
127.0.0.1 - - [11/Aug/2025:03:07:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:07:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:08:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:08:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:09:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:09:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.012 uct="0.000" uht="0.012" urt="0.012"
127.0.0.1 - - [11/Aug/2025:03:10:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [11/Aug/2025:03:10:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:11:13 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:11:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:12:13 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:12:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:13:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:13:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:14:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:14:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:15:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:03:15:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [11/Aug/2025:03:16:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:16:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:17:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.006 uct="0.000" uht="0.006" urt="0.006"
127.0.0.1 - - [11/Aug/2025:03:17:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:18:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.001" uht="0.005" urt="0.005"
127.0.0.1 - - [11/Aug/2025:03:18:44 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:19:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:19:45 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:20:15 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:20:45 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.006 uct="0.001" uht="0.007" urt="0.007"
127.0.0.1 - - [11/Aug/2025:03:21:15 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:21:45 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.008 uct="0.001" uht="0.009" urt="0.009"
127.0.0.1 - - [11/Aug/2025:03:22:15 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:22:45 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:23:15 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:23:45 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:24:15 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:24:45 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:25:15 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:25:46 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:26:16 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:26:46 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
185.199.109.133 - - [11/Aug/2025:03:27:14 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/7.86.0" "-" rt=0.018 uct="0.002" uht="0.018" urt="0.018"
185.199.109.133 - - [11/Aug/2025:03:27:14 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/7.86.0" "-" rt=0.019 uct="0.002" uht="0.019" urt="0.019"
185.199.109.133 - - [11/Aug/2025:03:27:14 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/7.86.0" "-" rt=0.019 uct="0.002" uht="0.019" urt="0.019"
185.199.109.133 - - [11/Aug/2025:03:27:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.019 uct="0.001" uht="0.019" urt="0.019"
185.199.109.133 - - [11/Aug/2025:03:27:14 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/7.86.0" "-" rt=0.020 uct="0.002" uht="0.020" urt="0.020"
185.199.109.133 - - [11/Aug/2025:03:27:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.020 uct="0.002" uht="0.020" urt="0.020"
185.199.109.133 - - [11/Aug/2025:03:27:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.020 uct="0.001" uht="0.019" urt="0.019"
185.199.109.133 - - [11/Aug/2025:03:27:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.021 uct="0.001" uht="0.020" urt="0.020"
185.199.109.133 - - [11/Aug/2025:03:27:14 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/7.86.0" "-" rt=0.020 uct="0.001" uht="0.020" urt="0.020"
185.199.109.133 - - [11/Aug/2025:03:27:14 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.021 uct="0.002" uht="0.021" urt="0.021"
127.0.0.1 - - [11/Aug/2025:03:27:16 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:27:46 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:28:16 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:28:46 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.006 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [11/Aug/2025:03:29:16 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:29:46 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:30:16 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.023 uct="0.002" uht="0.023" urt="0.023"
127.0.0.1 - - [11/Aug/2025:03:30:46 +0000] "GET /health HTTP/1.1" 200 310 "-" "curl/8.14.1" "-" rt=0.005 uct="0.000" uht="0.005" urt="0.005"
127.0.0.1 - - [11/Aug/2025:03:31:16 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:31:46 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:32:17 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:32:47 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.005 uct="0.001" uht="0.005" urt="0.005"
127.0.0.1 - - [11/Aug/2025:03:33:17 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:33:47 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:34:17 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:34:47 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:35:17 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:35:47 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.010 uct="0.000" uht="0.010" urt="0.010"
127.0.0.1 - - [11/Aug/2025:03:36:17 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/8.14.1" "-" rt=0.009 uct="0.001" uht="0.009" urt="0.009"
127.0.0.1 - - [11/Aug/2025:03:36:47 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:37:17 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.006 uct="0.001" uht="0.006" urt="0.006"
127.0.0.1 - - [11/Aug/2025:03:37:48 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.030 uct="0.001" uht="0.030" urt="0.030"
185.199.109.133 - - [11/Aug/2025:03:38:12 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.004 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:38:18 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:38:48 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:39:18 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:39:48 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:03:40:18 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
127.0.0.1 - - [11/Aug/2025:03:40:48 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.007 uct="0.000" uht="0.007" urt="0.007"
127.0.0.1 - - [11/Aug/2025:03:41:18 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.014 uct="0.001" uht="0.014" urt="0.014"
127.0.0.1 - - [11/Aug/2025:03:41:48 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.001" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:42:18 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.005 uct="0.002" uht="0.006" urt="0.006"
127.0.0.1 - - [11/Aug/2025:03:42:48 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:43:18 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:43:49 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:44:19 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.005" urt="0.005"
127.0.0.1 - - [11/Aug/2025:03:44:49 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:45:19 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.006 uct="0.001" uht="0.006" urt="0.006"
127.0.0.1 - - [11/Aug/2025:03:45:49 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.001" uht="0.003" urt="0.003"
127.0.0.1 - - [11/Aug/2025:03:46:19 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
185.199.109.133 - - [11/Aug/2025:03:46:28 +0000] "GET /health HTTP/2.0" 200 312 "-" "curl/7.86.0" "-" rt=0.025 uct="0.006" uht="0.025" urt="0.025"
185.199.109.133 - - [11/Aug/2025:03:46:44 +0000] "GET /health HTTP/2.0" 200 312 "-" "curl/7.86.0" "-" rt=0.008 uct="0.000" uht="0.008" urt="0.008"
185.199.109.133 - - [11/Aug/2025:03:46:47 +0000] "GET /health HTTP/2.0" 200 312 "-" "curl/7.86.0" "-" rt=0.010 uct="0.001" uht="0.010" urt="0.010"
127.0.0.1 - - [11/Aug/2025:03:46:49 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
185.199.109.133 - - [11/Aug/2025:03:46:50 +0000] "GET /health HTTP/2.0" 200 312 "-" "curl/7.86.0" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
127.0.0.1 - - [11/Aug/2025:03:47:19 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
185.199.109.133 - - [11/Aug/2025:03:47:29 +0000] "GET /socket.io/ HTTP/1.1" 301 162 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
127.0.0.1 - - [11/Aug/2025:03:47:49 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
185.199.109.133 - - [11/Aug/2025:03:48:10 +0000] "HEAD /health HTTP/1.1" 200 0 "-" "curl/7.86.0" "-" rt=0.023 uct="0.002" uht="0.023" urt="0.023"
127.0.0.1 - - [11/Aug/2025:03:48:19 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.000" uht="0.004" urt="0.004"
185.199.109.133 - - [11/Aug/2025:03:48:37 +0000] "HEAD / HTTP/1.1" 301 0 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
127.0.0.1 - - [11/Aug/2025:03:48:49 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.004 uct="0.001" uht="0.004" urt="0.004"
127.0.0.1 - - [11/Aug/2025:03:49:19 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/8.14.1" "-" rt=0.003 uct="0.000" uht="0.004" urt="0.004"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.012 uct="0.000" uht="0.012" urt="0.012"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/7.86.0" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/7.86.0" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.001 uct="0.000" uht="0.001" urt="0.001"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/7.86.0" "-" rt=0.002 uct="0.000" uht="0.003" urt="0.003"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/7.86.0" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.003 uct="0.000" uht="0.003" urt="0.003"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.005 uct="0.000" uht="0.004" urt="0.004"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 311 "-" "curl/7.86.0" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
185.199.109.133 - - [11/Aug/2025:03:49:42 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.002 uct="0.000" uht="0.001" urt="0.001"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.001 uct="0.000" uht="0.002" urt="0.002"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.002 uct="0.000" uht="0.002" urt="0.002"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 200 312 "-" "curl/7.86.0" "-" rt=0.003 uct="0.000" uht="0.002" urt="0.002"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
185.199.109.133 - - [11/Aug/2025:03:49:43 +0000] "GET /health HTTP/1.1" 503 190 "-" "curl/7.86.0" "-" rt=0.000 uct="-" uht="-" urt="-"
